Averages : 100.0,100.0,100.0,100.0,99.9583333333,99.6875,98.5729166667,96.0208333333,91.3333333333,84.96875,75.0208333333,64.7708333333,55.0416666667,46.3229166667,38.6875,31.21875,24.9791666667,21.1875,17.1979166667,14.0416666667,
Errors : 0.0,0.0,0.0,0.0,0.0690963497991,0.223412610308,0.213732130507,1.13134783187,0.85872766023,1.06744153171,1.84395596778,2.0041190223,1.73129888619,2.91221758884,2.16466253464,2.20580141804,1.93581916339,1.75,1.31303725776,1.97576461992,
