Averages : 99.78125,94.3958333333,90.09375,88.6770833333,84.6770833333,80.34375,75.2083333333,70.21875,64.7916666667,60.5104166667,55.3125,50.875,46.3541666667,42.0104166667,36.2708333333,31.4895833333,26.6145833333,22.8229166667,18.84375,15.09375,
Errors : 0.150592003071,0.944189099469,0.836517354705,0.879021018741,1.04317598987,1.28935444926,1.01100712988,1.8396258017,2.19294956116,1.34245738863,1.64833670374,1.3186035332,0.867777733319,1.78307654888,1.22793016902,0.838590190107,1.05948305332,1.41256299024,1.05352623827,1.72706322867,
