Averages : 0.120918105765,0.405281229049,0.630276407338,0.660009925433,0.719965806121,0.737323113191,0.752929594039,0.777062105282,0.790478430427,0.802699143416,0.81358442039,0.824597519265,0.835952205143,0.845563045809,0.858511814227,0.86824226038,0.87909402014,0.888575569833,0.897779790917,
Errors : 0.0160059634466,0.017181740764,0.0120579709592,0.00844105510563,0.00537412660074,0.00623971604662,0.00347713969897,0.0036916032778,0.00761764432495,0.00587113872649,0.00339878129362,0.00210996984552,0.0078842899382,0.00547268913753,0.00881125630122,0.00914008284521,0.0061002461088,0.00461580439764,0.00261836036957,
