Averages : 100.0,100.0,100.0,100.0,99.9959839357,99.9939759036,99.9407630522,99.8473895582,99.6265060241,99.1465863454,98.3273092369,97.1746987952,95.4196787149,93.1576305221,90.2218875502,86.6054216867,82.1696787149,78.8624497992,73.5391566265,69.4668674699,
Errors : 0.0,0.0,0.0,0.0,0.00920195922682,0.00491865410198,0.0217433813531,0.044404305999,0.0838578836057,0.108879049893,0.238237589558,0.263320320768,0.455447184854,0.656479878744,1.06552975728,1.3971376875,2.22673674206,2.06053867323,2.18935021015,4.12015568297,
