Averages : 57.2268041237,67.9896907216,72.0515463918,72.3917525773,75.3092783505,75.5773195876,76.1958762887,77.5360824742,78.175257732,79.3402061856,79.5051546392,79.5154639175,79.8659793814,80.3608247423,79.9175257732,
Errors : 3.1709872206,1.59926782057,1.38808221635,1.51991072115,1.55956587619,0.833012656619,1.08756779034,1.3602388617,1.41807861759,0.923471986662,1.30875060392,1.95281244842,1.03509467196,1.20247910567,1.11397465231,
