Averages : 0.4495860497,0.230799284186,0.154996537413,0.120428323599,0.111317890041,0.0953506046194,0.0854118105227,0.0784330076419,0.0693294270882,
Errors : 0.081932192181,0.0469968340181,0.0327070171584,0.00963760505872,0.00903340415692,0.00960140428322,0.0131893703157,0.010464315172,0.00617475188087,
