Averages : 0.0205928566411,0.0199924550372,0.0278907258236,0.033412339306,0.043547964731,0.0550644874032,0.070424281274,0.0906779642226,0.105675276384,
Errors : 0.0045094891144,0.00227937102181,0.000739456773459,0.000679516256262,0.00225781249246,0.00228524642087,0.00328115389989,0.00443111497861,0.0100741906993,
